episode_title,episode_author,link,author,Title
The Breaking Point,Daphne Du Maurier,https://www.backlisted.fm/episodes/104-daphne-du-maurier-the-breaking-point,Tatiana de Rosnay,Manderley Forever: A Life of Daphne du Maurier
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,W.G. Sebald,The Rings of Saturn
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,W.G. Sebald,The Emigrants
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,W.G. Sebald,The Natural History of Destruction
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,W.G. Sebald,Austerlitz
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Philip Hoare,Spike Island
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Philip Hoare,Leviathan
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Philip Hoare,or The Whale
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Philip Hoare,RISINGTIDEFALLINGSTAR
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Jessie Greengrass,An Account of the Decline of the Great Auk
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Jessie Greengrass,According to One Who Saw It
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Jessie Greengrass,Sight
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Annie Ernaux,The Years
The Rings of Saturn,Wg Sebald,https://www.backlisted.fm/episodes/105-wg-sebald-the-rings-of-saturn,Fiona Benson,Vertigo & Ghost
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,Edith’s Diary
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,Strangers on a Train
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,The Talented Mr Ripley
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,Carol
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,Deep Water
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,Eleven
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,The Animal Lovers Book of Beastly Murder
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Patricia Highsmith,Little Tales of Misogyny
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Deborah Orr,Motherwell
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,John Grindrod,Concretopia: A Journey Around the Rebuilding of Postwar Britain
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,John Grindrod,Outskirts: Living Life on the Edge of the Green Belt
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,John Grindrod,Shouting at the Telly
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,John Grindrod,Hang the DJ
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,John Grindrod,How to Love Brutalism
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Karen McLeod,In Search of the Missing Eyelash
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Alfred Hitchcock,The Three Investigators: The Case of the Stuttering Parrot
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Mason Currey,Daily Rituals: Women at Work
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Alison Walker,The Colour People
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Andrew Wilson,Beautiful Shadow: A Life of Patricia Highsmith
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Erich Fromm,The Art of Loving
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,T.S. Eliot,Collected Poems
Edith’s Diary,Patricia Highsmith,https://www.backlisted.fm/episodes/106-patricia-highsmith-ediths-diary,Ronald Blythe,Akenfield
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Riceyman Steps
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,The Old Wive’s Tale
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Anna of the Five Towns
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,The Card
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Clayhanger
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Helen With the High Hand
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Buried Alive
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,How to Live on 24 Hours a DayKit de Waal
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Riceyman Steps
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,The Old Wive’s Tale
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Anna of the Five Towns
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,The Card
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Clayhanger
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Helen With the High Hand
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,Buried Alive
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Arnold Bennett,How to Live on 24 Hours a Day
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kit de Waal,My Name is Leon
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kit de Waal,The Trick of Time
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kit de Waal,Becoming Dinah
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kit de Waal,Common People: An Anthology of Working Class Writers
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Charlotte Higgins,Under Another Sky: Journeys in Roman Britain
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Charlotte Higgins,Red Thread: On Mazes and Labyrinths
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kazuo Ishiguro,Never Let Me Go
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kazuo Ishiguro,The Unconsoled
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kazuo Ishiguro,The Buried Giant
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Kazuo Ishiguro,
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Dan Jackson,The Northumbrians
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Gustave Flaubert,Madame Bovary
Riceyman Steps,Arnold Bennett,https://www.backlisted.fm/episodes/107-arnold-bennett-riceyman-steps,Virginia Woolf,Jacob’s Room
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust,Swann’s Way
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust,Within a Budding Grove
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust,The Guermantes Way
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust,Sodom & Gomorrah
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust,The Captive & The Fugitive
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust,Time Regained (Scott
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,The Way by Swann’s; In the Shadow of Young Girls in Flower; The Guermantes Way; Sodom & Gomorrah; The Prisoner & The Fugitive; Finding Time Again (Penguin Proust,various translators  ed. Christopher Prendegast)
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust & Stephane Heuet,Swann’s Way (graphic novel)
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Marcel Proust & Stephane Heuet,In the Shadow of Young Girl’s in Flower (graphic novel)
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Andrew Sean Greer,Less
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,J.L. Husymans,A Rebours
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Samuel Beckett,Proust
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Harold Pinter,The Proust Screenplay
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Alain de Botton,How Proust Can Change Your Life
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Céleste Albaret,Monsieur Proust
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Jozef Czapski,Lost Time: Lectures on Proust in a Soviet Prison Camp
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Clive James,Gate of Lilacs: A Verse Commentary on Proust
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Eric Karpeles,Paintings in Proust
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,James Joyce,Ulysses
À la Recherche de Temps Perdu,Marcel Proust,https://www.backlisted.fm/episodes/108-marcel-proust-la-recherche-du-temps-perdu,Edouard de Pomiane,Cooking in Ten Minutes
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barbara Pym,Excellent Women
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barbara Pym,Some Tame Gazelle
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barbara Pym,No Fond Return of Love
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barbara Pym,Crampton Hodnet
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barbara Pym,Quartet in Autumn
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barbara Pym,A Very Private Eye: An Autobiography in Diaries & Letters
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Hazel Holt,A Lot to Ask: A Life of Barbara Pym
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Mathew Francis,The Mabinogi
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Alan Garner,The Owl Service
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Patrick Hamilton,Monday Morning
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Patrick Hamilton,Craven House
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Margert Kennedy,Troy Chimneys
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Pamela Frankel,A Wreath for the Enemy
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Barry England,Figures in the Landscape
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Celia Dale,A Helping Hand
Excellent Women,Barbara Pym,https://www.backlisted.fm/episodes/109-barbara-pym-excellent-women,Philips Larkin,Selected Letters
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,W.N.P. Barbellion,The Diary of a Disappointed Man
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,W.N.P. Barbellion,The Journal of a Disappointed Man (e
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Claire Fuller,Our Endless Numbered Days
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Claire Fuller,Swimming Lessons
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Claire Fuller,Bitter Orange
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Claire Fuller,Unsettled Ground
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,William Atkins,The Moor
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,William Atkins,The Immeasurable World
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Alan Davidson,The Oxford Companion to Food
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Alan Davidson,North Atlantic Seafood
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Alan Davidson,Mediterranean Seafood
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Alan Davidson,Seafood of South
The Journal of a Disappointed Man,Wnp Barbellion,https://www.backlisted.fm/episodes/110-wnp-barbellion-the-journal-of-a-disappointed-man,Edward St Aubyn,The Patrick Melrose Novels
The World According to Garp,John Irving,https://www.backlisted.fm/episodes/111-john-irving-the-world-according-to-garp,John Irving,The World According to Garp
The World According to Garp,John Irving,https://www.backlisted.fm/episodes/111-john-irving-the-world-according-to-garp,John Irving,A Prayer for Owen Meany
The World According to Garp,John Irving,https://www.backlisted.fm/episodes/111-john-irving-the-world-according-to-garp,John Irving,The Cider House Rules
The World According to Garp,John Irving,https://www.backlisted.fm/episodes/111-john-irving-the-world-according-to-garp,John Irving,The Hotel New Hampshire
